city_code,year,week,day,date,hour,total_orders,delivered_orders
LIM,2018,32,Wednesday,8/8/2018,19,363,332
LIM,2018,32,Wednesday,8/8/2018,20,414,379
LIM,2018,32,Wednesday,8/8/2018,21,340,290
LIM,2018,32,Wednesday,8/8/2018,22,158,131
LIM,2018,32,Wednesday,8/8/2018,23,62,47
LIM,2018,32,Thursday,8/9/2018,0,27,19
LIM,2018,32,Thursday,8/9/2018,1,4,0
LIM,2018,32,Thursday,8/9/2018,6,4,2
LIM,2018,32,Thursday,8/9/2018,7,43,40
LIM,2018,32,Thursday,8/9/2018,8,144,131
LIM,2018,32,Thursday,8/9/2018,9,231,211
LIM,2018,32,Thursday,8/9/2018,10,292,268
LIM,2018,32,Thursday,8/9/2018,11,324,299
LIM,2018,32,Thursday,8/9/2018,12,468,429
LIM,2018,32,Thursday,8/9/2018,13,429,397
LIM,2018,32,Thursday,8/9/2018,14,387,357
LIM,2018,32,Thursday,8/9/2018,15,391,353
LIM,2018,32,Thursday,8/9/2018,16,367,327
LIM,2018,32,Thursday,8/9/2018,17,319,280
LIM,2018,32,Thursday,8/9/2018,18,302,272
LIM,2018,32,Thursday,8/9/2018,19,445,400
LIM,2018,32,Thursday,8/9/2018,20,448,406
LIM,2018,32,Thursday,8/9/2018,21,326,291
LIM,2018,32,Thursday,8/9/2018,22,174,134
LIM,2018,32,Thursday,8/9/2018,23,57,42
LIM,2018,32,Friday,8/10/2018,0,24,20
LIM,2018,32,Friday,8/10/2018,1,12,7
LIM,2018,32,Friday,8/10/2018,6,6,5
LIM,2018,32,Friday,8/10/2018,7,46,40
LIM,2018,32,Friday,8/10/2018,8,174,156
LIM,2018,32,Friday,8/10/2018,9,280,251
LIM,2018,32,Friday,8/10/2018,10,295,273
LIM,2018,32,Friday,8/10/2018,11,377,350
LIM,2018,32,Friday,8/10/2018,12,482,444
LIM,2018,32,Friday,8/10/2018,13,436,405
LIM,2018,32,Friday,8/10/2018,14,466,438
LIM,2018,32,Friday,8/10/2018,15,491,452
LIM,2018,32,Friday,8/10/2018,16,404,361
LIM,2018,32,Friday,8/10/2018,17,369,331
LIM,2018,32,Friday,8/10/2018,18,370,316
LIM,2018,32,Friday,8/10/2018,19,518,449
LIM,2018,32,Friday,8/10/2018,20,606,559
LIM,2018,32,Friday,8/10/2018,21,535,477
LIM,2018,32,Friday,8/10/2018,22,240,193
LIM,2018,32,Friday,8/10/2018,23,135,97
LIM,2018,32,Saturday,8/11/2018,0,43,31
LIM,2018,32,Saturday,8/11/2018,1,27,18
LIM,2018,32,Saturday,8/11/2018,6,4,4
LIM,2018,32,Saturday,8/11/2018,7,45,33
LIM,2018,32,Saturday,8/11/2018,8,131,114
LIM,2018,32,Saturday,8/11/2018,9,200,178
LIM,2018,32,Saturday,8/11/2018,10,251,230
LIM,2018,32,Saturday,8/11/2018,11,274,247
LIM,2018,32,Saturday,8/11/2018,12,450,415
LIM,2018,32,Saturday,8/11/2018,13,525,478
LIM,2018,32,Saturday,8/11/2018,14,475,451
LIM,2018,32,Saturday,8/11/2018,15,365,327
LIM,2018,32,Saturday,8/11/2018,16,351,320
LIM,2018,32,Saturday,8/11/2018,17,305,265
LIM,2018,32,Saturday,8/11/2018,18,374,330
LIM,2018,32,Saturday,8/11/2018,19,520,469
LIM,2018,32,Saturday,8/11/2018,20,651,593
LIM,2018,32,Saturday,8/11/2018,21,607,532
LIM,2018,32,Saturday,8/11/2018,22,354,319
LIM,2018,32,Saturday,8/11/2018,23,129,100
LIM,2018,32,Sunday,8/12/2018,0,72,53
LIM,2018,32,Sunday,8/12/2018,1,34,15
LIM,2018,32,Sunday,8/12/2018,2,1,0
LIM,2018,32,Sunday,8/12/2018,6,3,0
LIM,2018,32,Sunday,8/12/2018,7,37,29
LIM,2018,32,Sunday,8/12/2018,8,150,133
LIM,2018,32,Sunday,8/12/2018,9,181,166
LIM,2018,32,Sunday,8/12/2018,10,206,188
LIM,2018,32,Sunday,8/12/2018,11,189,171
LIM,2018,32,Sunday,8/12/2018,12,471,440
LIM,2018,32,Sunday,8/12/2018,13,666,629
LIM,2018,32,Sunday,8/12/2018,14,595,549
LIM,2018,32,Sunday,8/12/2018,15,481,448
LIM,2018,32,Sunday,8/12/2018,16,383,344
LIM,2018,32,Sunday,8/12/2018,17,296,267
LIM,2018,32,Sunday,8/12/2018,18,362,320
LIM,2018,32,Sunday,8/12/2018,19,595,535
LIM,2018,32,Sunday,8/12/2018,20,557,510
LIM,2018,32,Sunday,8/12/2018,21,378,345
LIM,2018,32,Sunday,8/12/2018,22,191,156
LIM,2018,32,Sunday,8/12/2018,23,73,51
LIM,2018,33,Monday,8/13/2018,0,29,14
LIM,2018,33,Monday,8/13/2018,1,11,2
LIM,2018,33,Monday,8/13/2018,5,3,2
LIM,2018,33,Monday,8/13/2018,6,10,9
LIM,2018,33,Monday,8/13/2018,7,60,50
LIM,2018,33,Monday,8/13/2018,8,124,118
LIM,2018,33,Monday,8/13/2018,9,239,216
LIM,2018,33,Monday,8/13/2018,10,259,231
LIM,2018,33,Monday,8/13/2018,11,284,267
LIM,2018,33,Monday,8/13/2018,12,403,374
LIM,2018,33,Monday,8/13/2018,13,355,326
LIM,2018,33,Monday,8/13/2018,14,368,349
LIM,2018,33,Monday,8/13/2018,15,344,308
LIM,2018,33,Monday,8/13/2018,16,319,291
LIM,2018,33,Monday,8/13/2018,17,301,261
LIM,2018,33,Monday,8/13/2018,18,277,233
LIM,2018,33,Monday,8/13/2018,19,381,332
LIM,2018,33,Monday,8/13/2018,20,413,367
LIM,2018,33,Monday,8/13/2018,21,306,276
LIM,2018,33,Monday,8/13/2018,22,128,111
LIM,2018,33,Monday,8/13/2018,23,56,35
LIM,2018,33,Tuesday,8/14/2018,0,14,12
LIM,2018,33,Tuesday,8/14/2018,1,8,5
LIM,2018,33,Tuesday,8/14/2018,5,1,1
LIM,2018,33,Tuesday,8/14/2018,6,4,3
LIM,2018,33,Tuesday,8/14/2018,7,55,49
LIM,2018,33,Tuesday,8/14/2018,8,129,115
LIM,2018,33,Tuesday,8/14/2018,9,79,68
LIM,2018,33,Tuesday,8/14/2018,10,337,315
LIM,2018,33,Tuesday,8/14/2018,11,312,288
LIM,2018,33,Tuesday,8/14/2018,12,436,408
LIM,2018,33,Tuesday,8/14/2018,13,361,330
LIM,2018,33,Tuesday,8/14/2018,14,357,323
LIM,2018,33,Tuesday,8/14/2018,15,352,322
LIM,2018,33,Tuesday,8/14/2018,16,332,286
LIM,2018,33,Tuesday,8/14/2018,17,289,249
LIM,2018,33,Tuesday,8/14/2018,18,303,267
LIM,2018,33,Tuesday,8/14/2018,19,418,367
LIM,2018,33,Tuesday,8/14/2018,20,428,372
LIM,2018,33,Tuesday,8/14/2018,21,294,255
LIM,2018,33,Tuesday,8/14/2018,22,174,136
LIM,2018,33,Tuesday,8/14/2018,23,74,53
LIM,2018,33,Wednesday,8/15/2018,0,28,24
LIM,2018,33,Wednesday,8/15/2018,1,7,6
LIM,2018,33,Wednesday,8/15/2018,5,3,1
LIM,2018,33,Wednesday,8/15/2018,6,10,8
LIM,2018,33,Wednesday,8/15/2018,7,36,29
LIM,2018,33,Wednesday,8/15/2018,8,148,137
LIM,2018,33,Wednesday,8/15/2018,9,296,279
LIM,2018,33,Wednesday,8/15/2018,10,317,296
LIM,2018,33,Wednesday,8/15/2018,11,302,282
LIM,2018,33,Wednesday,8/15/2018,12,462,414
LIM,2018,33,Wednesday,8/15/2018,13,382,348
LIM,2018,33,Wednesday,8/15/2018,14,344,306
LIM,2018,33,Wednesday,8/15/2018,15,357,326
LIM,2018,33,Wednesday,8/15/2018,16,349,316
LIM,2018,33,Wednesday,8/15/2018,17,298,262
LIM,2018,33,Wednesday,8/15/2018,18,336,302
LIM,2018,33,Wednesday,8/15/2018,19,443,387
LIM,2018,33,Wednesday,8/15/2018,20,457,410
LIM,2018,33,Wednesday,8/15/2018,21,335,296
LIM,2018,33,Wednesday,8/15/2018,22,183,154
LIM,2018,33,Wednesday,8/15/2018,23,58,44
LIM,2018,33,Thursday,8/16/2018,0,26,19
LIM,2018,33,Thursday,8/16/2018,1,8,3
LIM,2018,33,Thursday,8/16/2018,5,3,3
LIM,2018,33,Thursday,8/16/2018,6,5,2
LIM,2018,33,Thursday,8/16/2018,7,50,43
LIM,2018,33,Thursday,8/16/2018,8,126,121
LIM,2018,33,Thursday,8/16/2018,9,268,253
LIM,2018,33,Thursday,8/16/2018,10,292,274
LIM,2018,33,Thursday,8/16/2018,11,346,310
LIM,2018,33,Thursday,8/16/2018,12,420,385
LIM,2018,33,Thursday,8/16/2018,13,418,386
LIM,2018,33,Thursday,8/16/2018,14,409,370
LIM,2018,33,Thursday,8/16/2018,15,405,366
LIM,2018,33,Thursday,8/16/2018,16,371,325
LIM,2018,33,Thursday,8/16/2018,17,289,264
LIM,2018,33,Thursday,8/16/2018,18,309,276
LIM,2018,33,Thursday,8/16/2018,19,420,364
LIM,2018,33,Thursday,8/16/2018,20,441,412
LIM,2018,33,Thursday,8/16/2018,21,366,331
LIM,2018,33,Thursday,8/16/2018,22,193,167
LIM,2018,33,Thursday,8/16/2018,23,75,56
LIM,2018,33,Friday,8/17/2018,0,23,19
LIM,2018,33,Friday,8/17/2018,1,9,7
LIM,2018,33,Friday,8/17/2018,6,4,3
LIM,2018,33,Friday,8/17/2018,7,46,37
LIM,2018,33,Friday,8/17/2018,8,166,145
LIM,2018,33,Friday,8/17/2018,9,290,263
LIM,2018,33,Friday,8/17/2018,10,349,325
LIM,2018,33,Friday,8/17/2018,11,417,369
LIM,2018,33,Friday,8/17/2018,12,597,552
LIM,2018,33,Friday,8/17/2018,13,458,429
LIM,2018,33,Friday,8/17/2018,14,470,423
LIM,2018,33,Friday,8/17/2018,15,523,474
LIM,2018,33,Friday,8/17/2018,16,437,405
LIM,2018,33,Friday,8/17/2018,17,347,305
LIM,2018,33,Friday,8/17/2018,18,392,343
LIM,2018,33,Friday,8/17/2018,19,550,476
LIM,2018,33,Friday,8/17/2018,20,628,537
LIM,2018,33,Friday,8/17/2018,21,568,499
LIM,2018,33,Friday,8/17/2018,22,302,252
LIM,2018,33,Friday,8/17/2018,23,118,93
LIM,2018,33,Saturday,8/18/2018,0,51,30
LIM,2018,33,Saturday,8/18/2018,1,27,18
LIM,2018,33,Saturday,8/18/2018,6,8,7
LIM,2018,33,Saturday,8/18/2018,7,52,42
LIM,2018,33,Saturday,8/18/2018,8,138,123
LIM,2018,33,Saturday,8/18/2018,9,230,210
LIM,2018,33,Saturday,8/18/2018,10,245,215
LIM,2018,33,Saturday,8/18/2018,11,273,247
LIM,2018,33,Saturday,8/18/2018,12,490,446
LIM,2018,33,Saturday,8/18/2018,13,617,560
LIM,2018,33,Saturday,8/18/2018,14,516,478
LIM,2018,33,Saturday,8/18/2018,15,381,352
LIM,2018,33,Saturday,8/18/2018,16,326,291
LIM,2018,33,Saturday,8/18/2018,17,319,286
LIM,2018,33,Saturday,8/18/2018,18,393,363
LIM,2018,33,Saturday,8/18/2018,19,534,494
LIM,2018,33,Saturday,8/18/2018,20,683,631
LIM,2018,33,Saturday,8/18/2018,21,574,533
LIM,2018,33,Saturday,8/18/2018,22,346,300
LIM,2018,33,Saturday,8/18/2018,23,159,131
LIM,2018,33,Sunday,8/19/2018,0,60,45
LIM,2018,33,Sunday,8/19/2018,1,42,17
LIM,2018,33,Sunday,8/19/2018,2,1,0
LIM,2018,33,Sunday,8/19/2018,5,1,0
LIM,2018,33,Sunday,8/19/2018,6,4,4
LIM,2018,33,Sunday,8/19/2018,7,37,31
LIM,2018,33,Sunday,8/19/2018,8,110,96
LIM,2018,33,Sunday,8/19/2018,9,177,167
LIM,2018,33,Sunday,8/19/2018,10,226,206
LIM,2018,33,Sunday,8/19/2018,11,204,183
LIM,2018,33,Sunday,8/19/2018,12,527,490
LIM,2018,33,Sunday,8/19/2018,13,694,651
LIM,2018,33,Sunday,8/19/2018,14,630,598
LIM,2018,33,Sunday,8/19/2018,15,460,419
LIM,2018,33,Sunday,8/19/2018,16,361,333
LIM,2018,33,Sunday,8/19/2018,17,312,276
LIM,2018,33,Sunday,8/19/2018,18,428,386
LIM,2018,33,Sunday,8/19/2018,19,549,505
LIM,2018,33,Sunday,8/19/2018,20,585,545
LIM,2018,33,Sunday,8/19/2018,21,434,384
LIM,2018,33,Sunday,8/19/2018,22,206,162
LIM,2018,33,Sunday,8/19/2018,23,72,50
LIM,2018,34,Monday,8/20/2018,0,28,11
LIM,2018,34,Monday,8/20/2018,1,9,4
LIM,2018,34,Monday,8/20/2018,5,1,1
LIM,2018,34,Monday,8/20/2018,6,6,5
LIM,2018,34,Monday,8/20/2018,7,49,38
LIM,2018,34,Monday,8/20/2018,8,140,125
LIM,2018,34,Monday,8/20/2018,9,269,250
LIM,2018,34,Monday,8/20/2018,10,298,266
LIM,2018,34,Monday,8/20/2018,11,295,258
LIM,2018,34,Monday,8/20/2018,12,423,378
LIM,2018,34,Monday,8/20/2018,13,422,381
LIM,2018,34,Monday,8/20/2018,14,354,307
LIM,2018,34,Monday,8/20/2018,15,342,310
LIM,2018,34,Monday,8/20/2018,16,336,297
LIM,2018,34,Monday,8/20/2018,17,300,256
LIM,2018,34,Monday,8/20/2018,18,277,246
LIM,2018,34,Monday,8/20/2018,19,354,325
LIM,2018,34,Monday,8/20/2018,20,437,387
LIM,2018,34,Monday,8/20/2018,21,305,272
LIM,2018,34,Monday,8/20/2018,22,151,128
LIM,2018,34,Monday,8/20/2018,23,48,34
LIM,2018,34,Tuesday,8/21/2018,0,26,19
LIM,2018,34,Tuesday,8/21/2018,1,10,4
LIM,2018,34,Tuesday,8/21/2018,5,2,2
LIM,2018,34,Tuesday,8/21/2018,6,6,4
LIM,2018,34,Tuesday,8/21/2018,7,45,38
LIM,2018,34,Tuesday,8/21/2018,8,134,119
LIM,2018,34,Tuesday,8/21/2018,9,210,192
LIM,2018,34,Tuesday,8/21/2018,10,265,241
LIM,2018,34,Tuesday,8/21/2018,11,321,294
LIM,2018,34,Tuesday,8/21/2018,12,447,415
LIM,2018,34,Tuesday,8/21/2018,13,336,303
LIM,2018,34,Tuesday,8/21/2018,14,374,337
LIM,2018,34,Tuesday,8/21/2018,15,402,363
LIM,2018,34,Tuesday,8/21/2018,16,341,316
LIM,2018,34,Tuesday,8/21/2018,17,322,270
LIM,2018,34,Tuesday,8/21/2018,18,282,251
LIM,2018,34,Tuesday,8/21/2018,19,414,371
LIM,2018,34,Tuesday,8/21/2018,20,424,380
LIM,2018,34,Tuesday,8/21/2018,21,310,277
LIM,2018,34,Tuesday,8/21/2018,22,161,123
LIM,2018,34,Tuesday,8/21/2018,23,64,47
LIM,2018,34,Wednesday,8/22/2018,0,22,14
LIM,2018,34,Wednesday,8/22/2018,1,7,5
LIM,2018,34,Wednesday,8/22/2018,6,7,5
LIM,2018,34,Wednesday,8/22/2018,7,57,51
LIM,2018,34,Wednesday,8/22/2018,8,147,131
LIM,2018,34,Wednesday,8/22/2018,9,269,251
LIM,2018,34,Wednesday,8/22/2018,10,294,273
LIM,2018,34,Wednesday,8/22/2018,11,335,303
LIM,2018,34,Wednesday,8/22/2018,12,503,453
LIM,2018,34,Wednesday,8/22/2018,13,424,372
LIM,2018,34,Wednesday,8/22/2018,14,336,310
LIM,2018,34,Wednesday,8/22/2018,15,374,340
LIM,2018,34,Wednesday,8/22/2018,16,349,299
LIM,2018,34,Wednesday,8/22/2018,17,319,270
LIM,2018,34,Wednesday,8/22/2018,18,312,261
LIM,2018,34,Wednesday,8/22/2018,19,402,349
LIM,2018,34,Wednesday,8/22/2018,20,440,397
LIM,2018,34,Wednesday,8/22/2018,21,347,299
LIM,2018,34,Wednesday,8/22/2018,22,164,132
LIM,2018,34,Wednesday,8/22/2018,23,64,49
LIM,2018,34,Thursday,8/23/2018,0,28,21
LIM,2018,34,Thursday,8/23/2018,1,4,1
LIM,2018,34,Thursday,8/23/2018,5,2,2
LIM,2018,34,Thursday,8/23/2018,6,12,10
LIM,2018,34,Thursday,8/23/2018,7,70,54
LIM,2018,34,Thursday,8/23/2018,8,145,136
LIM,2018,34,Thursday,8/23/2018,9,247,229
LIM,2018,34,Thursday,8/23/2018,10,313,296
LIM,2018,34,Thursday,8/23/2018,11,345,318
LIM,2018,34,Thursday,8/23/2018,12,522,479
LIM,2018,34,Thursday,8/23/2018,13,428,392
LIM,2018,34,Thursday,8/23/2018,14,394,362
LIM,2018,34,Thursday,8/23/2018,15,393,366
LIM,2018,34,Thursday,8/23/2018,16,395,360
LIM,2018,34,Thursday,8/23/2018,17,345,313
LIM,2018,34,Thursday,8/23/2018,18,331,287
LIM,2018,34,Thursday,8/23/2018,19,469,412
LIM,2018,34,Thursday,8/23/2018,20,538,474
LIM,2018,34,Thursday,8/23/2018,21,358,318
LIM,2018,34,Thursday,8/23/2018,22,202,173
LIM,2018,34,Thursday,8/23/2018,23,61,47
LIM,2018,34,Friday,8/24/2018,0,28,25
LIM,2018,34,Friday,8/24/2018,1,11,9
LIM,2018,34,Friday,8/24/2018,5,1,1
LIM,2018,34,Friday,8/24/2018,6,14,11
LIM,2018,34,Friday,8/24/2018,7,54,46
LIM,2018,34,Friday,8/24/2018,8,175,166
LIM,2018,34,Friday,8/24/2018,9,350,322
LIM,2018,34,Friday,8/24/2018,10,356,328
LIM,2018,34,Friday,8/24/2018,11,391,361
LIM,2018,34,Friday,8/24/2018,12,593,563
LIM,2018,34,Friday,8/24/2018,13,488,457
LIM,2018,34,Friday,8/24/2018,14,458,438
LIM,2018,34,Friday,8/24/2018,15,483,446
LIM,2018,34,Friday,8/24/2018,16,455,411
LIM,2018,34,Friday,8/24/2018,17,405,344
LIM,2018,34,Friday,8/24/2018,18,421,365
LIM,2018,34,Friday,8/24/2018,19,601,542
LIM,2018,34,Friday,8/24/2018,20,745,674
LIM,2018,34,Friday,8/24/2018,21,610,565
LIM,2018,34,Friday,8/24/2018,22,316,284
LIM,2018,34,Friday,8/24/2018,23,138,121
LIM,2018,34,Saturday,8/25/2018,0,62,48
LIM,2018,34,Saturday,8/25/2018,1,37,22
LIM,2018,34,Saturday,8/25/2018,2,1,0
LIM,2018,34,Saturday,8/25/2018,5,2,1
LIM,2018,34,Saturday,8/25/2018,6,17,15
LIM,2018,34,Saturday,8/25/2018,7,50,43
LIM,2018,34,Saturday,8/25/2018,8,131,118
LIM,2018,34,Saturday,8/25/2018,9,202,185
LIM,2018,34,Saturday,8/25/2018,10,250,234
LIM,2018,34,Saturday,8/25/2018,11,268,233
LIM,2018,34,Saturday,8/25/2018,12,558,523
LIM,2018,34,Saturday,8/25/2018,13,626,586
LIM,2018,34,Saturday,8/25/2018,14,535,502
LIM,2018,34,Saturday,8/25/2018,15,409,375
LIM,2018,34,Saturday,8/25/2018,16,381,335
LIM,2018,34,Saturday,8/25/2018,17,355,322
LIM,2018,34,Saturday,8/25/2018,18,440,408
LIM,2018,34,Saturday,8/25/2018,19,609,551
LIM,2018,34,Saturday,8/25/2018,20,728,676
LIM,2018,34,Saturday,8/25/2018,21,663,598
LIM,2018,34,Saturday,8/25/2018,22,410,354
LIM,2018,34,Saturday,8/25/2018,23,156,131
LIM,2018,34,Sunday,8/26/2018,0,91,73
LIM,2018,34,Sunday,8/26/2018,1,41,32
LIM,2018,34,Sunday,8/26/2018,6,9,6
LIM,2018,34,Sunday,8/26/2018,7,34,28
LIM,2018,34,Sunday,8/26/2018,8,124,114
LIM,2018,34,Sunday,8/26/2018,9,213,186
LIM,2018,34,Sunday,8/26/2018,10,234,218
LIM,2018,34,Sunday,8/26/2018,11,240,208
LIM,2018,34,Sunday,8/26/2018,12,684,628
LIM,2018,34,Sunday,8/26/2018,13,805,755
LIM,2018,34,Sunday,8/26/2018,14,724,675
LIM,2018,34,Sunday,8/26/2018,15,567,524
LIM,2018,34,Sunday,8/26/2018,16,411,372
LIM,2018,34,Sunday,8/26/2018,17,386,340
LIM,2018,34,Sunday,8/26/2018,18,450,408
LIM,2018,34,Sunday,8/26/2018,19,656,614
LIM,2018,34,Sunday,8/26/2018,20,619,570
LIM,2018,34,Sunday,8/26/2018,21,466,431
LIM,2018,34,Sunday,8/26/2018,22,221,187
LIM,2018,34,Sunday,8/26/2018,23,64,43
LIM,2018,35,Monday,8/27/2018,0,23,20
LIM,2018,35,Monday,8/27/2018,1,7,5
LIM,2018,35,Monday,8/27/2018,5,3,2
LIM,2018,35,Monday,8/27/2018,6,7,6
LIM,2018,35,Monday,8/27/2018,7,62,55
LIM,2018,35,Monday,8/27/2018,8,140,129
LIM,2018,35,Monday,8/27/2018,9,296,258
LIM,2018,35,Monday,8/27/2018,10,303,272
LIM,2018,35,Monday,8/27/2018,11,341,306
LIM,2018,35,Monday,8/27/2018,12,506,471
LIM,2018,35,Monday,8/27/2018,13,406,380
LIM,2018,35,Monday,8/27/2018,14,403,368
LIM,2018,35,Monday,8/27/2018,15,394,355
LIM,2018,35,Monday,8/27/2018,16,352,312
LIM,2018,35,Monday,8/27/2018,17,290,237
LIM,2018,35,Monday,8/27/2018,18,329,276
LIM,2018,35,Monday,8/27/2018,19,430,378
LIM,2018,35,Monday,8/27/2018,20,474,425
LIM,2018,35,Monday,8/27/2018,21,345,306
LIM,2018,35,Monday,8/27/2018,22,156,130
LIM,2018,35,Monday,8/27/2018,23,51,39
LIM,2018,35,Tuesday,8/28/2018,0,31,20
LIM,2018,35,Tuesday,8/28/2018,1,13,6
LIM,2018,35,Tuesday,8/28/2018,5,1,1
LIM,2018,35,Tuesday,8/28/2018,6,12,7
LIM,2018,35,Tuesday,8/28/2018,7,68,65
LIM,2018,35,Tuesday,8/28/2018,8,152,133
LIM,2018,35,Tuesday,8/28/2018,9,276,254
LIM,2018,35,Tuesday,8/28/2018,10,348,318
LIM,2018,35,Tuesday,8/28/2018,11,388,340
LIM,2018,35,Tuesday,8/28/2018,12,510,466
LIM,2018,35,Tuesday,8/28/2018,13,461,417
LIM,2018,35,Tuesday,8/28/2018,14,421,384
LIM,2018,35,Tuesday,8/28/2018,15,412,368
LIM,2018,35,Tuesday,8/28/2018,16,393,358
LIM,2018,35,Tuesday,8/28/2018,17,352,293
LIM,2018,35,Tuesday,8/28/2018,18,341,299
LIM,2018,35,Tuesday,8/28/2018,19,460,411
LIM,2018,35,Tuesday,8/28/2018,20,487,441
LIM,2018,35,Tuesday,8/28/2018,21,337,300
LIM,2018,35,Tuesday,8/28/2018,22,197,171
LIM,2018,35,Tuesday,8/28/2018,23,51,42
LIM,2018,35,Wednesday,8/29/2018,0,24,18
LIM,2018,35,Wednesday,8/29/2018,1,5,5
LIM,2018,35,Wednesday,8/29/2018,5,2,1
LIM,2018,35,Wednesday,8/29/2018,6,10,9
LIM,2018,35,Wednesday,8/29/2018,7,53,42
LIM,2018,35,Wednesday,8/29/2018,8,187,168
LIM,2018,35,Wednesday,8/29/2018,9,287,264
LIM,2018,35,Wednesday,8/29/2018,10,363,330
LIM,2018,35,Wednesday,8/29/2018,11,414,374
LIM,2018,35,Wednesday,8/29/2018,12,571,508
LIM,2018,35,Wednesday,8/29/2018,13,477,435
LIM,2018,35,Wednesday,8/29/2018,14,461,416
LIM,2018,35,Wednesday,8/29/2018,15,522,462
LIM,2018,35,Wednesday,8/29/2018,16,495,430
LIM,2018,35,Wednesday,8/29/2018,17,417,344
LIM,2018,35,Wednesday,8/29/2018,18,419,346
LIM,2018,35,Wednesday,8/29/2018,19,545,492
LIM,2018,35,Wednesday,8/29/2018,20,668,596
LIM,2018,35,Wednesday,8/29/2018,21,652,572
LIM,2018,35,Wednesday,8/29/2018,22,387,291
LIM,2018,35,Wednesday,8/29/2018,23,176,120
LIM,2018,35,Thursday,8/30/2018,0,112,63
LIM,2018,35,Thursday,8/30/2018,1,40,18
LIM,2018,35,Thursday,8/30/2018,5,6,1
LIM,2018,35,Thursday,8/30/2018,6,7,4
LIM,2018,35,Thursday,8/30/2018,7,57,44
LIM,2018,35,Thursday,8/30/2018,8,135,118
LIM,2018,35,Thursday,8/30/2018,9,184,174
LIM,2018,35,Thursday,8/30/2018,10,224,207
LIM,2018,35,Thursday,8/30/2018,11,228,208
LIM,2018,35,Thursday,8/30/2018,12,505,459
LIM,2018,35,Thursday,8/30/2018,13,706,644
LIM,2018,35,Thursday,8/30/2018,14,576,523
LIM,2018,35,Thursday,8/30/2018,15,418,379
LIM,2018,35,Thursday,8/30/2018,16,405,364
LIM,2018,35,Thursday,8/30/2018,17,350,313
LIM,2018,35,Thursday,8/30/2018,18,436,394
LIM,2018,35,Thursday,8/30/2018,19,634,577
LIM,2018,35,Thursday,8/30/2018,20,702,617
LIM,2018,35,Thursday,8/30/2018,21,491,399
LIM,2018,35,Thursday,8/30/2018,22,283,198
LIM,2018,35,Thursday,8/30/2018,23,111,68
LIM,2018,35,Friday,8/31/2018,0,42,34
LIM,2018,35,Friday,8/31/2018,1,14,9
LIM,2018,35,Friday,8/31/2018,5,3,2
LIM,2018,35,Friday,8/31/2018,6,12,10
LIM,2018,35,Friday,8/31/2018,7,38,32
LIM,2018,35,Friday,8/31/2018,8,181,161
LIM,2018,35,Friday,8/31/2018,9,253,244
LIM,2018,35,Friday,8/31/2018,10,305,280
LIM,2018,35,Friday,8/31/2018,11,337,298
LIM,2018,35,Friday,8/31/2018,12,529,475
LIM,2018,35,Friday,8/31/2018,13,522,492
LIM,2018,35,Friday,8/31/2018,14,448,424
LIM,2018,35,Friday,8/31/2018,15,456,419
LIM,2018,35,Friday,8/31/2018,16,388,346
LIM,2018,35,Friday,8/31/2018,17,367,321
LIM,2018,35,Friday,8/31/2018,18,446,404
LIM,2018,35,Friday,8/31/2018,19,586,535
LIM,2018,35,Friday,8/31/2018,20,645,602
LIM,2018,35,Friday,8/31/2018,21,538,494
LIM,2018,35,Friday,8/31/2018,22,360,306
LIM,2018,35,Friday,8/31/2018,23,131,103
LIM,2018,35,Saturday,9/1/2018,0,63,51
LIM,2018,35,Saturday,9/1/2018,1,32,21
LIM,2018,35,Saturday,9/1/2018,5,3,2
LIM,2018,35,Saturday,9/1/2018,6,11,8
LIM,2018,35,Saturday,9/1/2018,7,47,40
LIM,2018,35,Saturday,9/1/2018,8,149,130
LIM,2018,35,Saturday,9/1/2018,9,209,188
LIM,2018,35,Saturday,9/1/2018,10,233,209
LIM,2018,35,Saturday,9/1/2018,11,245,218
LIM,2018,35,Saturday,9/1/2018,12,530,492
LIM,2018,35,Saturday,9/1/2018,13,634,591
LIM,2018,35,Saturday,9/1/2018,14,509,459
LIM,2018,35,Saturday,9/1/2018,15,411,368
LIM,2018,35,Saturday,9/1/2018,16,378,341
LIM,2018,35,Saturday,9/1/2018,17,404,360
LIM,2018,35,Saturday,9/1/2018,18,422,380
LIM,2018,35,Saturday,9/1/2018,19,682,613
LIM,2018,35,Saturday,9/1/2018,20,785,714
LIM,2018,35,Saturday,9/1/2018,21,668,599
LIM,2018,35,Saturday,9/1/2018,22,398,343
LIM,2018,35,Saturday,9/1/2018,23,221,128
LIM,2018,35,Sunday,9/2/2018,0,121,42
LIM,2018,35,Sunday,9/2/2018,1,58,23
LIM,2018,35,Sunday,9/2/2018,5,4,1
LIM,2018,35,Sunday,9/2/2018,6,10,7
LIM,2018,35,Sunday,9/2/2018,7,43,34
LIM,2018,35,Sunday,9/2/2018,8,109,96
LIM,2018,35,Sunday,9/2/2018,9,208,191
LIM,2018,35,Sunday,9/2/2018,10,190,180
LIM,2018,35,Sunday,9/2/2018,11,234,223
LIM,2018,35,Sunday,9/2/2018,12,597,575
LIM,2018,35,Sunday,9/2/2018,13,818,782
LIM,2018,35,Sunday,9/2/2018,14,734,688
LIM,2018,35,Sunday,9/2/2018,15,555,507
LIM,2018,35,Sunday,9/2/2018,16,428,374
