city,date,weekday,hour,concat,SeasonalNaive,HoltWinters,Arima,TBATS
CHI,2021-01-21,Thursday,22,CHI4421722,6,7,6,5
CHI,2021-01-21,Thursday,23,CHI4421723,0,0,0,0
PIU,2021-01-08,Friday,0,PIU442040,0,0,0,0
PIU,2021-01-08,Friday,1,PIU442041,0,0,0,0
PIU,2021-01-08,Friday,2,PIU442042,0,0,0,0
PIU,2021-01-08,Friday,4,PIU442044,0,0,0,0
PIU,2021-01-08,Friday,6,PIU442046,0,0,0,0
PIU,2021-01-08,Friday,8,PIU442048,0,0,0,0
PIU,2021-01-08,Friday,9,PIU442049,0,0,0,0
PIU,2021-01-08,Friday,10,PIU4420410,4,3,3,2
PIU,2021-01-08,Friday,11,PIU4420411,6,4,4,3
PIU,2021-01-08,Friday,12,PIU4420412,25,17,15,14
PIU,2021-01-08,Friday,13,PIU4420413,31,21,19,17
PIU,2021-01-08,Friday,14,PIU4420414,18,12,11,10
PIU,2021-01-08,Friday,15,PIU4420415,16,11,10,9
PIU,2021-01-08,Friday,16,PIU4420416,15,11,10,9
PIU,2021-01-08,Friday,17,PIU4420417,20,14,13,11
PIU,2021-01-08,Friday,18,PIU4420418,44,30,27,24
PIU,2021-01-08,Friday,19,PIU4420419,92,64,58,51
PIU,2021-01-08,Friday,20,PIU4420420,80,55,50,44
PIU,2021-01-08,Friday,21,PIU4420421,42,29,26,23
PIU,2021-01-08,Friday,22,PIU4420422,11,7,7,6
PIU,2021-01-08,Friday,23,PIU4420423,1,1,1,0
PIU,2021-01-09,Saturday,0,PIU442050,0,0,0,0
PIU,2021-01-09,Saturday,1,PIU442051,0,0,0,0
PIU,2021-01-09,Saturday,2,PIU442052,0,0,0,0
PIU,2021-01-09,Saturday,4,PIU442054,0,0,0,0
PIU,2021-01-09,Saturday,6,PIU442056,0,0,0,0
PIU,2021-01-09,Saturday,8,PIU442058,0,0,0,0
PIU,2021-01-09,Saturday,9,PIU442059,0,0,0,0
PIU,2021-01-09,Saturday,10,PIU4420510,4,3,3,3
PIU,2021-01-09,Saturday,11,PIU4420511,8,6,6,5
PIU,2021-01-09,Saturday,12,PIU4420512,20,15,16,14
PIU,2021-01-09,Saturday,13,PIU4420513,33,24,26,22
PIU,2021-01-09,Saturday,14,PIU4420514,21,15,16,14
PIU,2021-01-09,Saturday,15,PIU4420515,13,9,10,9
PIU,2021-01-09,Saturday,16,PIU4420516,12,8,9,8
PIU,2021-01-09,Saturday,17,PIU4420517,16,11,12,11
PIU,2021-01-09,Saturday,18,PIU4420518,34,24,27,23
PIU,2021-01-09,Saturday,19,PIU4420519,86,61,67,57
PIU,2021-01-09,Saturday,20,PIU4420520,80,57,62,53
PIU,2021-01-09,Saturday,21,PIU4420521,50,36,39,33
PIU,2021-01-09,Saturday,22,PIU4420522,13,9,10,8
PIU,2021-01-09,Saturday,23,PIU4420523,1,1,1,1
PIU,2021-01-10,Sunday,0,PIU442060,0,0,0,0
PIU,2021-01-10,Sunday,1,PIU442061,0,0,0,0
PIU,2021-01-10,Sunday,2,PIU442062,0,0,0,0
PIU,2021-01-10,Sunday,4,PIU442064,0,0,0,0
PIU,2021-01-10,Sunday,6,PIU442066,0,0,0,0
PIU,2021-01-10,Sunday,8,PIU442068,0,0,0,0
PIU,2021-01-10,Sunday,9,PIU442069,0,0,0,0
PIU,2021-01-10,Sunday,10,PIU4420610,4,2,3,3
PIU,2021-01-10,Sunday,11,PIU4420611,11,7,7,8
PIU,2021-01-10,Sunday,12,PIU4420612,45,27,30,31
PIU,2021-01-10,Sunday,13,PIU4420613,51,31,33,35
PIU,2021-01-10,Sunday,14,PIU4420614,39,23,25,27
PIU,2021-01-10,Sunday,15,PIU4420615,24,14,15,16
PIU,2021-01-10,Sunday,16,PIU4420616,19,11,12,13
PIU,2021-01-10,Sunday,17,PIU4420617,19,11,12,13
PIU,2021-01-10,Sunday,18,PIU4420618,45,27,29,31
PIU,2021-01-10,Sunday,19,PIU4420619,80,48,53,56
PIU,2021-01-10,Sunday,20,PIU4420620,79,48,52,55
PIU,2021-01-10,Sunday,21,PIU4420621,40,24,26,28
PIU,2021-01-10,Sunday,22,PIU4420622,9,6,6,6
PIU,2021-01-10,Sunday,23,PIU4420623,0,0,0,0
PIU,2021-01-11,Monday,0,PIU442070,0,0,0,0
PIU,2021-01-11,Monday,1,PIU442071,0,0,0,0
PIU,2021-01-11,Monday,2,PIU442072,0,0,0,0
PIU,2021-01-11,Monday,4,PIU442074,0,0,0,0
PIU,2021-01-11,Monday,6,PIU442076,0,0,0,0
PIU,2021-01-11,Monday,8,PIU442078,0,0,0,0
PIU,2021-01-11,Monday,9,PIU442079,0,0,0,0
PIU,2021-01-11,Monday,10,PIU4420710,7,3,4,5
PIU,2021-01-11,Monday,11,PIU4420711,14,7,7,10
PIU,2021-01-11,Monday,12,PIU4420712,39,18,19,27
PIU,2021-01-11,Monday,13,PIU4420713,45,21,22,31
PIU,2021-01-11,Monday,14,PIU4420714,32,15,16,22
PIU,2021-01-11,Monday,15,PIU4420715,18,9,9,13
PIU,2021-01-11,Monday,16,PIU4420716,20,9,10,14
PIU,2021-01-11,Monday,17,PIU4420717,26,12,13,18
PIU,2021-01-11,Monday,18,PIU4420718,55,26,27,38
PIU,2021-01-11,Monday,19,PIU4420719,114,54,56,80
PIU,2021-01-11,Monday,20,PIU4420720,130,61,63,91
PIU,2021-01-11,Monday,21,PIU4420721,72,34,35,50
PIU,2021-01-11,Monday,22,PIU4420722,21,10,10,14
PIU,2021-01-11,Monday,23,PIU4420723,0,0,0,0
PIU,2021-01-12,Tuesday,0,PIU442080,0,0,0,0
PIU,2021-01-12,Tuesday,1,PIU442081,0,0,0,0
PIU,2021-01-12,Tuesday,2,PIU442082,0,0,0,0
PIU,2021-01-12,Tuesday,4,PIU442084,0,0,0,0
PIU,2021-01-12,Tuesday,6,PIU442086,0,0,0,0
PIU,2021-01-12,Tuesday,8,PIU442088,0,0,0,0
PIU,2021-01-12,Tuesday,9,PIU442089,0,0,0,0
PIU,2021-01-12,Tuesday,10,PIU4420810,11,4,4,3
PIU,2021-01-12,Tuesday,11,PIU4420811,16,6,6,5
PIU,2021-01-12,Tuesday,12,PIU4420812,35,14,13,10
PIU,2021-01-12,Tuesday,13,PIU4420813,48,19,17,14
PIU,2021-01-12,Tuesday,14,PIU4420814,42,17,15,12
PIU,2021-01-12,Tuesday,15,PIU4420815,21,8,7,6
PIU,2021-01-12,Tuesday,16,PIU4420816,25,10,9,7
PIU,2021-01-12,Tuesday,17,PIU4420817,31,12,11,9
PIU,2021-01-12,Tuesday,18,PIU4420818,60,24,21,18
PIU,2021-01-12,Tuesday,19,PIU4420819,165,66,59,49
PIU,2021-01-12,Tuesday,20,PIU4420820,139,55,50,41
PIU,2021-01-12,Tuesday,21,PIU4420821,82,33,29,24
PIU,2021-01-12,Tuesday,22,PIU4420822,25,10,9,7
PIU,2021-01-12,Tuesday,23,PIU4420823,3,1,1,1
PIU,2021-01-13,Wednesday,0,PIU442090,0,0,0,0
PIU,2021-01-13,Wednesday,1,PIU442091,0,0,0,0
PIU,2021-01-13,Wednesday,2,PIU442092,0,0,0,0
PIU,2021-01-13,Wednesday,4,PIU442094,0,0,0,0
PIU,2021-01-13,Wednesday,6,PIU442096,0,0,0,0
PIU,2021-01-13,Wednesday,8,PIU442098,0,0,0,0
PIU,2021-01-13,Wednesday,9,PIU442099,0,0,0,0
PIU,2021-01-13,Wednesday,10,PIU4420910,6,4,4,4
PIU,2021-01-13,Wednesday,11,PIU4420911,7,5,4,4
PIU,2021-01-13,Wednesday,12,PIU4420912,20,14,12,12
PIU,2021-01-13,Wednesday,13,PIU4420913,36,26,21,22
PIU,2021-01-13,Wednesday,14,PIU4420914,23,17,14,14
PIU,2021-01-13,Wednesday,15,PIU4420915,14,10,8,8
PIU,2021-01-13,Wednesday,16,PIU4420916,10,7,6,6
PIU,2021-01-13,Wednesday,17,PIU4420917,15,11,9,9
PIU,2021-01-13,Wednesday,18,PIU4420918,37,27,22,22
PIU,2021-01-13,Wednesday,19,PIU4420919,68,50,40,41
PIU,2021-01-13,Wednesday,20,PIU4420920,81,59,48,49
PIU,2021-01-13,Wednesday,21,PIU4420921,54,40,32,33
PIU,2021-01-13,Wednesday,22,PIU4420922,12,9,7,7
PIU,2021-01-13,Wednesday,23,PIU4420923,0,0,0,0
PIU,2021-01-14,Thursday,0,PIU442100,0,0,0,0
PIU,2021-01-14,Thursday,1,PIU442101,0,0,0,0
PIU,2021-01-14,Thursday,2,PIU442102,0,0,0,0
PIU,2021-01-14,Thursday,4,PIU442104,0,0,0,0
PIU,2021-01-14,Thursday,6,PIU442106,0,0,0,0
PIU,2021-01-14,Thursday,8,PIU442108,0,0,0,0
PIU,2021-01-14,Thursday,9,PIU442109,0,0,0,0
PIU,2021-01-14,Thursday,10,PIU4421010,5,4,3,3
PIU,2021-01-14,Thursday,11,PIU4421011,14,10,8,8
PIU,2021-01-14,Thursday,12,PIU4421012,31,23,19,19
PIU,2021-01-14,Thursday,13,PIU4421013,41,29,24,25
PIU,2021-01-14,Thursday,14,PIU4421014,25,18,15,15
PIU,2021-01-14,Thursday,15,PIU4421015,19,14,11,11
PIU,2021-01-14,Thursday,16,PIU4421016,16,12,10,10
PIU,2021-01-14,Thursday,17,PIU4421017,19,14,12,12
PIU,2021-01-14,Thursday,18,PIU4421018,40,29,24,24
PIU,2021-01-14,Thursday,19,PIU4421019,76,55,45,46
PIU,2021-01-14,Thursday,20,PIU4421020,58,42,35,35
PIU,2021-01-14,Thursday,21,PIU4421021,34,24,20,20
PIU,2021-01-14,Thursday,22,PIU4421022,10,7,6,6
PIU,2021-01-14,Thursday,23,PIU4421023,0,0,0,0
PIU,2021-01-15,Friday,0,PIU442110,0,0,0,0
PIU,2021-01-15,Friday,1,PIU442111,0,0,0,0
PIU,2021-01-15,Friday,2,PIU442112,0,0,0,0
PIU,2021-01-15,Friday,4,PIU442114,0,0,0,0
PIU,2021-01-15,Friday,6,PIU442116,0,0,0,0
PIU,2021-01-15,Friday,8,PIU442118,0,0,0,0
PIU,2021-01-15,Friday,9,PIU442119,0,0,0,0
PIU,2021-01-15,Friday,10,PIU4421110,4,3,3,2
PIU,2021-01-15,Friday,11,PIU4421111,5,4,4,3
PIU,2021-01-15,Friday,12,PIU4421112,23,17,16,14
PIU,2021-01-15,Friday,13,PIU4421113,28,21,20,17
PIU,2021-01-15,Friday,14,PIU4421114,16,12,11,10
PIU,2021-01-15,Friday,15,PIU4421115,15,11,10,9
PIU,2021-01-15,Friday,16,PIU4421116,14,11,10,9
PIU,2021-01-15,Friday,17,PIU4421117,19,14,13,11
PIU,2021-01-15,Friday,18,PIU4421118,40,30,28,24
PIU,2021-01-15,Friday,19,PIU4421119,84,64,59,51
PIU,2021-01-15,Friday,20,PIU4421120,73,55,51,44
PIU,2021-01-15,Friday,21,PIU4421121,38,29,27,23
PIU,2021-01-15,Friday,22,PIU4421122,10,7,7,6
PIU,2021-01-15,Friday,23,PIU4421123,1,1,1,0
PIU,2021-01-16,Saturday,0,PIU442120,0,0,0,0
PIU,2021-01-16,Saturday,1,PIU442121,0,0,0,0
PIU,2021-01-16,Saturday,2,PIU442122,0,0,0,0
PIU,2021-01-16,Saturday,4,PIU442124,0,0,0,0
PIU,2021-01-16,Saturday,6,PIU442126,0,0,0,0
PIU,2021-01-16,Saturday,8,PIU442128,0,0,0,0
PIU,2021-01-16,Saturday,9,PIU442129,0,0,0,0
PIU,2021-01-16,Saturday,10,PIU4421210,4,3,3,3
PIU,2021-01-16,Saturday,11,PIU4421211,8,6,6,5
PIU,2021-01-16,Saturday,12,PIU4421212,20,15,15,13
PIU,2021-01-16,Saturday,13,PIU4421213,32,24,25,21
PIU,2021-01-16,Saturday,14,PIU4421214,20,15,16,13
PIU,2021-01-16,Saturday,15,PIU4421215,13,9,10,8
PIU,2021-01-16,Saturday,16,PIU4421216,11,8,9,8
PIU,2021-01-16,Saturday,17,PIU4421217,15,11,12,10
PIU,2021-01-16,Saturday,18,PIU4421218,33,24,25,21
PIU,2021-01-16,Saturday,19,PIU4421219,83,61,64,54
PIU,2021-01-16,Saturday,20,PIU4421220,77,57,60,51
PIU,2021-01-16,Saturday,21,PIU4421221,48,36,38,32
PIU,2021-01-16,Saturday,22,PIU4421222,12,9,10,8
PIU,2021-01-16,Saturday,23,PIU4421223,1,1,1,1
PIU,2021-01-17,Sunday,0,PIU442130,0,0,0,0
PIU,2021-01-17,Sunday,1,PIU442131,0,0,0,0
PIU,2021-01-17,Sunday,2,PIU442132,0,0,0,0
PIU,2021-01-17,Sunday,4,PIU442134,0,0,0,0
PIU,2021-01-17,Sunday,6,PIU442136,0,0,0,0
PIU,2021-01-17,Sunday,8,PIU442138,0,0,0,0
PIU,2021-01-17,Sunday,9,PIU442139,0,0,0,0
PIU,2021-01-17,Sunday,10,PIU4421310,4,2,3,3
PIU,2021-01-17,Sunday,11,PIU4421311,11,7,7,7
PIU,2021-01-17,Sunday,12,PIU4421312,45,27,29,31
PIU,2021-01-17,Sunday,13,PIU4421313,51,31,33,35
PIU,2021-01-17,Sunday,14,PIU4421314,38,23,25,26
PIU,2021-01-17,Sunday,15,PIU4421315,23,14,15,16
PIU,2021-01-17,Sunday,16,PIU4421316,19,11,12,13
PIU,2021-01-17,Sunday,17,PIU4421317,19,11,12,13
PIU,2021-01-17,Sunday,18,PIU4421318,44,27,29,30
PIU,2021-01-17,Sunday,19,PIU4421319,80,48,52,55
PIU,2021-01-17,Sunday,20,PIU4421320,78,48,51,54
PIU,2021-01-17,Sunday,21,PIU4421321,40,24,26,27
PIU,2021-01-17,Sunday,22,PIU4421322,9,6,6,6
PIU,2021-01-17,Sunday,23,PIU4421323,0,0,0,0
PIU,2021-01-18,Monday,0,PIU442140,0,0,0,0
PIU,2021-01-18,Monday,1,PIU442141,0,0,0,0
PIU,2021-01-18,Monday,2,PIU442142,0,0,0,0
PIU,2021-01-18,Monday,4,PIU442144,0,0,0,0
PIU,2021-01-18,Monday,6,PIU442146,0,0,0,0
PIU,2021-01-18,Monday,8,PIU442148,0,0,0,0
PIU,2021-01-18,Monday,9,PIU442149,0,0,0,0
PIU,2021-01-18,Monday,10,PIU4421410,7,3,4,5
PIU,2021-01-18,Monday,11,PIU4421411,14,7,7,10
PIU,2021-01-18,Monday,12,PIU4421412,38,18,19,27
PIU,2021-01-18,Monday,13,PIU4421413,44,21,22,31
PIU,2021-01-18,Monday,14,PIU4421414,31,15,15,22
PIU,2021-01-18,Monday,15,PIU4421415,18,9,9,13
PIU,2021-01-18,Monday,16,PIU4421416,19,9,9,14
PIU,2021-01-18,Monday,17,PIU4421417,25,12,12,18
PIU,2021-01-18,Monday,18,PIU4421418,54,26,27,38
PIU,2021-01-18,Monday,19,PIU4421419,113,54,55,80
PIU,2021-01-18,Monday,20,PIU4421420,128,61,63,90
PIU,2021-01-18,Monday,21,PIU4421421,71,34,35,50
PIU,2021-01-18,Monday,22,PIU4421422,20,10,10,14
PIU,2021-01-18,Monday,23,PIU4421423,0,0,0,0
PIU,2021-01-19,Tuesday,0,PIU442150,0,0,0,0
PIU,2021-01-19,Tuesday,1,PIU442151,0,0,0,0
PIU,2021-01-19,Tuesday,2,PIU442152,0,0,0,0
PIU,2021-01-19,Tuesday,4,PIU442154,0,0,0,0
PIU,2021-01-19,Tuesday,6,PIU442156,0,0,0,0
PIU,2021-01-19,Tuesday,8,PIU442158,0,0,0,0
PIU,2021-01-19,Tuesday,9,PIU442159,0,0,0,0
PIU,2021-01-19,Tuesday,10,PIU4421510,11,4,4,3
PIU,2021-01-19,Tuesday,11,PIU4421511,17,6,6,5
PIU,2021-01-19,Tuesday,12,PIU4421512,37,14,13,10
PIU,2021-01-19,Tuesday,13,PIU4421513,50,19,17,14
PIU,2021-01-19,Tuesday,14,PIU4421514,43,17,15,12
PIU,2021-01-19,Tuesday,15,PIU4421515,22,8,8,6
PIU,2021-01-19,Tuesday,16,PIU4421516,26,10,9,7
PIU,2021-01-19,Tuesday,17,PIU4421517,31,12,11,9
PIU,2021-01-19,Tuesday,18,PIU4421518,62,24,22,17
PIU,2021-01-19,Tuesday,19,PIU4421519,170,66,60,47
PIU,2021-01-19,Tuesday,20,PIU4421520,144,55,50,40
PIU,2021-01-19,Tuesday,21,PIU4421521,85,33,30,23
PIU,2021-01-19,Tuesday,22,PIU4421522,26,10,9,7
PIU,2021-01-19,Tuesday,23,PIU4421523,3,1,1,1
PIU,2021-01-20,Wednesday,0,PIU442160,0,0,0,0
PIU,2021-01-20,Wednesday,1,PIU442161,0,0,0,0
PIU,2021-01-20,Wednesday,2,PIU442162,0,0,0,0
PIU,2021-01-20,Wednesday,4,PIU442164,0,0,0,0
PIU,2021-01-20,Wednesday,6,PIU442166,0,0,0,0
PIU,2021-01-20,Wednesday,8,PIU442168,0,0,0,0
PIU,2021-01-20,Wednesday,9,PIU442169,0,0,0,0
PIU,2021-01-20,Wednesday,10,PIU4421610,6,4,4,4
PIU,2021-01-20,Wednesday,11,PIU4421611,7,5,4,4
PIU,2021-01-20,Wednesday,12,PIU4421612,21,14,12,12
PIU,2021-01-20,Wednesday,13,PIU4421613,38,26,22,21
PIU,2021-01-20,Wednesday,14,PIU4421614,25,17,14,14
PIU,2021-01-20,Wednesday,15,PIU4421615,14,10,8,8
PIU,2021-01-20,Wednesday,16,PIU4421616,11,7,6,6
PIU,2021-01-20,Wednesday,17,PIU4421617,16,11,9,9
PIU,2021-01-20,Wednesday,18,PIU4421618,39,27,22,22
PIU,2021-01-20,Wednesday,19,PIU4421619,72,50,41,41
PIU,2021-01-20,Wednesday,20,PIU4421620,85,59,49,48
PIU,2021-01-20,Wednesday,21,PIU4421621,57,40,33,32
PIU,2021-01-20,Wednesday,22,PIU4421622,13,9,7,7
PIU,2021-01-20,Wednesday,23,PIU4421623,0,0,0,0
PIU,2021-01-21,Thursday,0,PIU442170,0,0,0,0
PIU,2021-01-21,Thursday,1,PIU442171,0,0,0,0
PIU,2021-01-21,Thursday,2,PIU442172,0,0,0,0
PIU,2021-01-21,Thursday,4,PIU442174,0,0,0,0
PIU,2021-01-21,Thursday,6,PIU442176,0,0,0,0
PIU,2021-01-21,Thursday,8,PIU442178,0,0,0,0
PIU,2021-01-21,Thursday,9,PIU442179,0,0,0,0
PIU,2021-01-21,Thursday,10,PIU4421710,5,4,3,3
PIU,2021-01-21,Thursday,11,PIU4421711,15,10,8,8
PIU,2021-01-21,Thursday,12,PIU4421712,33,23,19,19
PIU,2021-01-21,Thursday,13,PIU4421713,43,29,25,25
PIU,2021-01-21,Thursday,14,PIU4421714,27,18,15,15
PIU,2021-01-21,Thursday,15,PIU4421715,20,14,12,11
PIU,2021-01-21,Thursday,16,PIU4421716,17,12,10,10
PIU,2021-01-21,Thursday,17,PIU4421717,20,14,12,12
PIU,2021-01-21,Thursday,18,PIU4421718,42,29,24,24
PIU,2021-01-21,Thursday,19,PIU4421719,81,55,46,46
PIU,2021-01-21,Thursday,20,PIU4421720,62,42,35,35
PIU,2021-01-21,Thursday,21,PIU4421721,36,24,20,20
PIU,2021-01-21,Thursday,22,PIU4421722,11,7,6,6
PIU,2021-01-21,Thursday,23,PIU4421723,0,0,0,0
SJL,2021-01-08,Friday,0,SJL442040,0,0,0,0
SJL,2021-01-08,Friday,1,SJL442041,0,0,0,0
SJL,2021-01-08,Friday,6,SJL442046,0,0,0,0
SJL,2021-01-08,Friday,7,SJL442047,0,0,0,0
SJL,2021-01-08,Friday,8,SJL442048,0,0,0,0
SJL,2021-01-08,Friday,9,SJL442049,0,0,0,0
SJL,2021-01-08,Friday,10,SJL4420410,0,0,0,0
SJL,2021-01-08,Friday,11,SJL4420411,2,2,3,2
SJL,2021-01-08,Friday,12,SJL4420412,7,10,10,9
SJL,2021-01-08,Friday,13,SJL4420413,8,11,11,10
SJL,2021-01-08,Friday,14,SJL4420414,6,9,9,8
SJL,2021-01-08,Friday,15,SJL4420415,5,7,7,7
SJL,2021-01-08,Friday,16,SJL4420416,5,6,7,6
SJL,2021-01-08,Friday,17,SJL4420417,5,7,8,7
SJL,2021-01-08,Friday,18,SJL4420418,9,13,14,12
SJL,2021-01-08,Friday,19,SJL4420419,5,8,8,7
SJL,2021-01-08,Friday,20,SJL4420420,0,0,0,0
SJL,2021-01-08,Friday,21,SJL4420421,0,0,0,0
SJL,2021-01-08,Friday,22,SJL4420422,0,0,0,0
SJL,2021-01-08,Friday,23,SJL4420423,0,0,0,0
SJL,2021-01-09,Saturday,0,SJL442050,0,0,0,0
SJL,2021-01-09,Saturday,1,SJL442051,0,0,0,0
SJL,2021-01-09,Saturday,6,SJL442056,0,0,0,0
SJL,2021-01-09,Saturday,7,SJL442057,0,0,0,0
SJL,2021-01-09,Saturday,8,SJL442058,0,0,0,0
SJL,2021-01-09,Saturday,9,SJL442059,0,0,0,0
SJL,2021-01-09,Saturday,10,SJL4420510,0,0,0,0
SJL,2021-01-09,Saturday,11,SJL4420511,3,3,3,3
SJL,2021-01-09,Saturday,12,SJL4420512,7,10,9,10
SJL,2021-01-09,Saturday,13,SJL4420513,9,12,11,12
SJL,2021-01-09,Saturday,14,SJL4420514,8,11,10,11
SJL,2021-01-09,Saturday,15,SJL4420515,5,6,6,6
SJL,2021-01-09,Saturday,16,SJL4420516,6,8,7,8
SJL,2021-01-09,Saturday,17,SJL4420517,4,6,5,6
SJL,2021-01-09,Saturday,18,SJL4420518,7,9,8,9
SJL,2021-01-09,Saturday,19,SJL4420519,6,8,7,8
SJL,2021-01-09,Saturday,20,SJL4420520,0,0,0,0
SJL,2021-01-09,Saturday,21,SJL4420521,0,0,0,0
SJL,2021-01-09,Saturday,22,SJL4420522,0,0,0,0
SJL,2021-01-09,Saturday,23,SJL4420523,0,0,0,0
SJL,2021-01-10,Sunday,0,SJL442060,0,0,0,0
SJL,2021-01-10,Sunday,1,SJL442061,0,0,0,0
SJL,2021-01-10,Sunday,6,SJL442066,0,0,0,0
SJL,2021-01-10,Sunday,7,SJL442067,0,0,0,0
SJL,2021-01-10,Sunday,8,SJL442068,0,0,0,0
SJL,2021-01-10,Sunday,9,SJL442069,0,0,0,0
SJL,2021-01-10,Sunday,10,SJL4420610,0,0,0,0
SJL,2021-01-10,Sunday,11,SJL4420611,3,3,3,4
SJL,2021-01-10,Sunday,12,SJL4420612,9,10,10,11
SJL,2021-01-10,Sunday,13,SJL4420613,11,11,11,13
SJL,2021-01-10,Sunday,14,SJL4420614,11,12,12,14
SJL,2021-01-10,Sunday,15,SJL4420615,6,6,6,7
SJL,2021-01-10,Sunday,16,SJL4420616,6,7,6,7
SJL,2021-01-10,Sunday,17,SJL4420617,7,7,7,8
SJL,2021-01-10,Sunday,18,SJL4420618,7,8,8,9
SJL,2021-01-10,Sunday,19,SJL4420619,7,8,8,9
SJL,2021-01-10,Sunday,20,SJL4420620,0,0,0,0
SJL,2021-01-10,Sunday,21,SJL4420621,0,0,0,0
SJL,2021-01-10,Sunday,22,SJL4420622,0,0,0,0
SJL,2021-01-10,Sunday,23,SJL4420623,0,0,0,0
SJL,2021-01-11,Monday,0,SJL442070,0,0,0,0
SJL,2021-01-11,Monday,1,SJL442071,0,0,0,0
SJL,2021-01-11,Monday,6,SJL442076,0,0,0,0
SJL,2021-01-11,Monday,7,SJL442077,0,0,0,0
SJL,2021-01-11,Monday,8,SJL442078,0,0,0,0
SJL,2021-01-11,Monday,9,SJL442079,0,0,0,0
SJL,2021-01-11,Monday,10,SJL4420710,0,0,0,0
SJL,2021-01-11,Monday,11,SJL4420711,3,3,3,5
SJL,2021-01-11,Monday,12,SJL4420712,7,9,10,13
SJL,2021-01-11,Monday,13,SJL4420713,9,12,12,16
SJL,2021-01-11,Monday,14,SJL4420714,8,10,10,14
SJL,2021-01-11,Monday,15,SJL4420715,3,4,4,5
SJL,2021-01-11,Monday,16,SJL4420716,6,8,8,11
SJL,2021-01-11,Monday,17,SJL4420717,5,6,7,9
SJL,2021-01-11,Monday,18,SJL4420718,10,12,13,17
SJL,2021-01-11,Monday,19,SJL4420719,7,9,10,13
SJL,2021-01-11,Monday,20,SJL4420720,0,0,0,0
SJL,2021-01-11,Monday,21,SJL4420721,0,0,0,0
SJL,2021-01-11,Monday,22,SJL4420722,0,0,0,0
SJL,2021-01-11,Monday,23,SJL4420723,0,0,0,0
SJL,2021-01-12,Tuesday,0,SJL442080,0,0,0,0
SJL,2021-01-12,Tuesday,1,SJL442081,0,0,0,0
SJL,2021-01-12,Tuesday,6,SJL442086,0,0,0,0
SJL,2021-01-12,Tuesday,7,SJL442087,0,0,0,0
SJL,2021-01-12,Tuesday,8,SJL442088,0,0,0,0
SJL,2021-01-12,Tuesday,9,SJL442089,0,0,0,0
SJL,2021-01-12,Tuesday,10,SJL4420810,0,0,0,0
SJL,2021-01-12,Tuesday,11,SJL4420811,5,4,3,3
SJL,2021-01-12,Tuesday,12,SJL4420812,13,9,9,7
SJL,2021-01-12,Tuesday,13,SJL4420813,14,11,10,8
SJL,2021-01-12,Tuesday,14,SJL4420814,13,10,10,8
SJL,2021-01-12,Tuesday,15,SJL4420815,9,7,7,5
SJL,2021-01-12,Tuesday,16,SJL4420816,8,5,5,4
SJL,2021-01-12,Tuesday,17,SJL4420817,10,7,7,6
SJL,2021-01-12,Tuesday,18,SJL4420818,16,11,11,9
SJL,2021-01-12,Tuesday,19,SJL4420819,14,10,10,8
SJL,2021-01-12,Tuesday,20,SJL4420820,0,0,0,0
SJL,2021-01-12,Tuesday,21,SJL4420821,0,0,0,0
SJL,2021-01-12,Tuesday,22,SJL4420822,0,0,0,0
SJL,2021-01-12,Tuesday,23,SJL4420823,0,0,0,0
SJL,2021-01-13,Wednesday,0,SJL442090,0,0,0,0
SJL,2021-01-13,Wednesday,1,SJL442091,0,0,0,0
SJL,2021-01-13,Wednesday,6,SJL442096,0,0,0,0
SJL,2021-01-13,Wednesday,7,SJL442097,0,0,0,0
SJL,2021-01-13,Wednesday,8,SJL442098,0,0,0,0
SJL,2021-01-13,Wednesday,9,SJL442099,0,0,0,0
SJL,2021-01-13,Wednesday,10,SJL4420910,0,0,0,0
SJL,2021-01-13,Wednesday,11,SJL4420911,4,4,4,4
SJL,2021-01-13,Wednesday,12,SJL4420912,10,12,10,10
SJL,2021-01-13,Wednesday,13,SJL4420913,9,11,9,9
SJL,2021-01-13,Wednesday,14,SJL4420914,7,8,7,7
SJL,2021-01-13,Wednesday,15,SJL4420915,6,7,6,6
SJL,2021-01-13,Wednesday,16,SJL4420916,5,6,5,5
SJL,2021-01-13,Wednesday,17,SJL4420917,5,6,5,5
SJL,2021-01-13,Wednesday,18,SJL4420918,9,11,9,9
SJL,2021-01-13,Wednesday,19,SJL4420919,6,8,7,6
SJL,2021-01-13,Wednesday,20,SJL4420920,0,0,0,0
SJL,2021-01-13,Wednesday,21,SJL4420921,0,0,0,0
SJL,2021-01-13,Wednesday,22,SJL4420922,0,0,0,0
SJL,2021-01-13,Wednesday,23,SJL4420923,0,0,0,0
SJL,2021-01-14,Thursday,0,SJL442100,0,0,0,0
SJL,2021-01-14,Thursday,1,SJL442101,0,0,0,0
SJL,2021-01-14,Thursday,6,SJL442106,0,0,0,0
SJL,2021-01-14,Thursday,7,SJL442107,0,0,0,0
SJL,2021-01-14,Thursday,8,SJL442108,0,0,0,0
SJL,2021-01-14,Thursday,9,SJL442109,0,0,0,0
SJL,2021-01-14,Thursday,10,SJL4421010,0,0,0,0
SJL,2021-01-14,Thursday,11,SJL4421011,2,3,3,3
SJL,2021-01-14,Thursday,12,SJL4421012,7,10,9,9
SJL,2021-01-14,Thursday,13,SJL4421013,6,10,9,9
SJL,2021-01-14,Thursday,14,SJL4421014,7,11,10,10
